basename,date,cloud_cover,satellite,region,red_mean,green_mean,blue_mean,red_std,green_std,blue_std,red_green_ratio,blue_green_ratio,red_blue_ratio,brightness_mean,brightness_std,brightness_max,saturation_mean,saturation_std,hue_mean,edge_density,edge_mean,edge_std,edge_max,canny_edge_count,canny_edge_density,terminus_y,terminus_x,terminus_width,glacier_top_y,glacier_length,contrast,dissimilarity,homogeneity,energy,correlation,ASM,lbp_mean,lbp_std,local_std_3x3,local_std_5x5,local_std_7x7,entropy_mean,entropy_std,glacier_area,glacier_percentage,perimeter,eccentricity,solidity,extent,major_axis,minor_axis,orientation,centroid_y,centroid_x,bbox_height,bbox_width,bbox_area,convex_area,filled_area,red_min,red_max,red_median,red_range,red_percentile_25,red_percentile_75,red_skewness,red_kurtosis,green_min,green_max,green_median,green_range,green_percentile_25,green_percentile_75,green_skewness,green_kurtosis,blue_min,blue_max,blue_median,blue_range,blue_percentile_25,blue_percentile_75,blue_skewness,blue_kurtosis,gradient_mean,gradient_std,gradient_max,gradient_direction_mean,gradient_direction_std,retreat_status
Filchner_West_2020-11-15_S2_RAW,2020-11-15,18.759238,SENTINEL2,Filchner_West,18.324696371085743,19.042201675446297,18.6655271436933,64.17623885616874,66.68472995889113,65.36900963872773,0.9623202549428956,0.9802189611122166,0.981740093913132,18.677475063408455,65.40925114981138,255.0,0.0028423569273461,0.0102356664450867,0.1930071669963349,0.076146839332748,0.5258265510017052,9.651964821460506,285.0986671312232,16311,0.0149171422300263,1086,749.4766355140187,453,728,358,99.08996655918214,0.5146513110858143,0.956889443528664,0.9239958848236136,0.9883414465707416,0.8537687435346988,23.771932616330115,2.4666040217676692,0.3162651969225957,0.5045570270187744,0.6819770587810497,0.1917135886751121,0.6680214974019381,82444,7.539874158618671,1364.1240251292506,0.7152945842487016,0.9948474134498196,0.5019268819822836,426.2074970233057,297.8436237751755,0.9984717193133934,967.1066906021056,693.2751928581825,361,455,164255,82871.0,82444.0,0,255,0.0,255,0.0,0.0,3.2173875753585652,8.35449319885236,0,255,0.0,255,0.0,0.0,3.216632787481192,8.347647937322426,0,255,0.0,255,0.0,0.0,3.217229089360824,8.353041421258302,0.3005663696924505,5.820069756036528,278.16701617713215,0.015995209643789,0.5096312916650768,stable
Crosson_Front_2018-12-18_S2_RAW,2018-12-18,15.109248,SENTINEL2,Crosson_Front,23.622291142679025,24.027116421503965,24.272328957731176,70.62045318566813,71.72183684517572,72.3569688171164,0.9831513165449624,1.010205658133272,0.9732189763791734,23.973912173971392,71.55990653728715,255.0,0.0030229667225115,0.014068761698143,-0.0808594154554284,0.0891917350171291,1.1541387894141513,10.245377888401462,285.0986671312232,12414,0.0121301306817848,279,1212.0,743,1,278,115.46829352107376,1.0774481116804655,0.9332208709419576,0.8980757152560147,0.988573655500024,0.8065400949934217,23.18263399915185,3.2115471649817455,0.5574756177989724,0.9227163037768455,1.2461875383633938,0.3575885314134623,1.1501479877958916,104266,10.188176298267932,1890.506709399048,0.9499570483652584,0.9922440783776324,0.4991669858291842,716.804117464186,223.91566243972008,1.3652683305165227,92.68511307617057,964.8504881744768,280,746,208880,105081.0,104266.0,0,255,0.0,255,0.0,0.0,2.691737917712754,5.345432335915135,0,255,0.0,255,0.0,0.0,2.67928051589324,5.259618102502978,0,255,0.0,255,0.0,0.0,2.6682818801501846,5.184394202935797,0.6083107493347201,5.959851961237337,285.0986671312232,-0.0093504660992319,0.5509064498805019,retreating
Larsen_C_North_2019-11-14_S2_RAW,2019-11-14,29.407838,SENTINEL2,Larsen_C_North,234.1155227873978,235.43347162097163,237.53058862433863,52.63066874040031,51.90674828775114,50.66727727136436,0.9944020328774872,1.0089074717746265,0.9856226271453382,235.69319434423596,51.695364297949475,255.0,0.0232686458538078,0.0584824867805142,-0.824059088811708,0.488295028659612,6.607433499325356,21.767687607655372,285.0986671312232,131236,0.0821934624017957,1186,1058.0125,1341,1,1185,489.7522547419576,5.6822206760284955,0.7016484453451168,0.55598645632904,0.9076140587622388,0.309222718612034,21.09769320185987,6.067340326412771,3.642815418524062,5.167407484894517,6.28057163748904,1.547472618979306,1.7664038929339214,1493435,93.53423871653038,14653.816623545392,0.5072168793119607,0.9413944093192392,0.9293630751964084,1571.5644554113242,1354.4032399199975,1.4686218834437026,604.3068728906763,651.12061624597,1188,1344,1596672,1576266.0,1488412.0,0,255,255.0,255,241.0,255.0,-3.3094031520909306,10.144884284945077,0,255,255.0,255,243.0,255.0,-3.3920454426642017,10.63938682781736,0,255,255.0,255,249.0,255.0,-3.489306006654588,11.24884293891874,3.836964077218934,12.968297117528897,285.0986671312232,0.0457219653792691,1.259378957661888,stable
Filchner_East_2019-11-04_S2_RAW,2019-11-04,3.2571,SENTINEL2,Filchner_East,136.41526767141008,145.50428875961325,147.14466685864804,86.2585149190388,91.2144016520755,91.8899388923603,0.937534342349779,1.0112737439763286,0.9270826499091696,143.02140776322392,89.75233271553833,255.0,0.0561366727982212,0.0434154437092065,-1.08184942698606,0.7239820003661753,6.300235454656224,10.857549116412128,273.29422992648625,140619,0.1293748982207374,1097,833.8,986,1,1096,160.74464627375204,5.420436008565421,0.4028663442769613,0.270776224691572,0.9899450324579636,0.0733210767089128,18.547528730503235,7.967766169300634,3.0564799806415053,4.466075873915844,5.486642857395593,3.1435545837466625,1.979647713216686,791804,72.84901891691224,3767.2215715998086,0.7625239401515075,0.9994660621261332,0.7284901891691224,1315.7396744266855,851.2309388476613,0.6165506563975806,450.2625712928957,592.413731175897,1099,989,1086911,792227.0,791804.0,0,255,172.0,255,0.0,196.0,-0.79747468395783,-1.0359637033490423,0,255,186.0,255,0.0,208.0,-0.8539586661465971,-1.023212940421313,0,255,189.0,255,0.0,209.0,-0.8783038888420217,-1.0134329531587063,3.4325184318758546,6.57794124946367,241.64666583901197,0.0478315212701281,1.5104976477596506,stable
Totten_Front_2021-11-06_S2_RAW,2021-11-06,1.441307,SENTINEL2,Totten_Front,168.91138549954695,171.48918175837542,172.21677631170635,105.75618932401318,106.98224526584814,107.08100471904102,0.984968169814006,1.0042428014745308,0.9808068012707728,170.87244785654272,106.5890451593828,255.0,0.0210562360801484,0.0515392567879032,0.1161531352172348,0.7142627508906073,8.262517615338979,22.64271526686614,285.0986671312232,231296,0.143549768504152,1188,1301.1666666666667,1351,1,1187,575.650854884719,7.417716020219878,0.4421785221486566,0.2659742597378822,0.974498013596462,0.0707446588395957,20.86681851470278,7.610923566298446,4.922928671788117,6.664048536747432,7.972998587209919,2.8068023249924408,1.868005730832029,1163755,72.22639425046236,13019.25731576646,0.7609425941375583,0.9780489362739248,0.7222639425046237,1592.2304076303717,1033.0696766427343,1.1310459603215266,463.7805268291006,767.0299599142431,1190,1354,1611260,1189874.0,1178195.0,0,255,236.0,255,0.0,242.0,-0.9003685307681177,-1.089706395304751,0,255,239.0,255,0.0,245.0,-0.9160650306798848,-1.073596061933452,0,255,240.0,255,0.0,245.0,-0.9297603291859352,-1.0588895755587222,5.124651005255526,13.561378725816896,285.0986671312232,-0.0627000986308482,1.5201705291143062,retreating
Filchner_East_2020-11-15_S2_RAW,2020-11-15,2.997083,SENTINEL2,Filchner_East,147.6969420679338,154.12279478264549,152.72153377783462,113.31104634643734,117.30570026791032,115.81837050127648,0.9583069284211354,0.990908152120612,0.9670996513346518,151.5137568761379,115.42217766355424,255.0,0.0321971205654406,0.0464693250617211,0.9436353059348332,0.5658871793550714,4.960096998723863,16.01057869990807,285.0986671312232,121449,0.1117377595773711,1097,449.0989399293286,986,1,1096,283.5633544490391,4.464309473562291,0.5745767160614352,0.3705548497529791,0.9892850628770488,0.1373153157440786,21.64058510770431,6.806775631495493,3.097761536130789,4.049472091339516,4.754212977229498,2.113302930190286,1.961380672190124,695858,64.0216172253294,4126.989211649206,0.767241462953639,0.9977774846287968,0.640216172253294,1257.1963468450588,806.3133789608717,0.6341321682367291,683.6931687212046,381.5006754251586,1099,989,1086911,697408.0,696600.0,0,255,225.0,255,0.0,243.0,-0.4714621051854222,-1.6858163677446,0,255,238.0,255,0.0,254.0,-0.5074840962743702,-1.6765810019384693,0,255,234.0,255,0.0,248.0,-0.522804845727337,-1.6680009675024343,3.1387587715185266,9.911978663948526,285.0986671312232,0.0921593025712017,1.3566495924170103,stable
Filchner_West_2020-11-14_S2_RAW,2020-11-14,25.863863,SENTINEL2,Filchner_West,107.0600718832309,108.5601605940884,108.18287880450688,123.95298900805312,125.60107595500172,125.17938405714818,0.9861819593601652,0.9965246754645856,0.989621214245889,107.93437042727538,124.90292025929324,255.0,0.0060886249371555,0.0152261633546351,0.5856330016948038,0.2682890693590869,1.7719319729634369,13.218881306504676,285.0986671312232,52971,0.0484443590869183,1086,373.2478632478632,962,120,966,183.4552829775246,1.5551706011686282,0.8718423602341553,0.6175320465625509,0.9940806708933008,0.3813518123740585,23.254562664618085,3.985477842630199,1.0812484828900455,1.551778481341162,1.9411980410313312,0.6200858382857906,1.249154864259568,467704,42.77363184079602,3577.5222202381965,0.8163180472753591,0.9980730121402368,0.5001727115716753,1117.3291043603676,645.3722752060027,0.7820167626226683,764.6089406975352,321.64192523476385,969,965,935085,468607.0,468173.0,0,255,0.0,255,0.0,253.0,0.2983047722151135,-1.904335498737755,0,255,0.0,255,0.0,255.0,0.2945194736647142,-1.9108411695405696,0,255,0.0,255,0.0,255.0,0.2952084876302943,-1.9096228909333552,1.058631317483765,8.358679568534328,285.0986671312232,0.0806644135784012,0.9110345493033276,stable
Totten_Shelf_2020-11-11_S2_RAW,2020-11-11,10.41005,SENTINEL2,Totten_Shelf,234.18946813528285,235.40241255044128,235.79926630845256,60.70275002579355,59.60683282702764,58.14649609246743,0.9948473577559532,1.0016858525518555,0.9931730144946116,235.13038233139235,59.47290492706866,255.0,0.0296676465077282,0.1067373099257943,0.3081842512687947,0.646784242278513,5.546208313376409,23.694320488574483,285.0986671312232,232878,0.143580353096764,1195,637.5294117647059,1352,1,1194,604.3902125741764,4.909579660869794,0.7548621648886304,0.6682413965738282,0.914492000918028,0.4466673748637499,22.924966166954903,4.279915171909675,3.0584688751543547,4.663336344694473,6.005428698290096,1.1933483379164902,1.2653395320063427,1465561,90.3587998285998,15832.361138360178,0.7380952888938028,0.7945673230836363,0.6870750060884068,1687.4323327317024,1138.504660619995,-1.2694856046112828,718.0399366111177,731.0836088949031,1197,1355,1621935,1402513.0,1116928.0,0,255,255.0,255,253.0,255.0,-2.9087025391531203,6.936557817088831,0,255,255.0,255,255.0,255.0,-2.948383605460658,7.1927261122883195,0,255,255.0,255,255.0,255.0,-2.9671881039867745,7.333771625571828,3.1497382593082173,13.599093968374532,285.02417051502454,0.116573539276255,1.3645389049528345,retreating
Larsen_B_Remnant_2019-01-08_S2_RAW,2019-01-08,5.313702,SENTINEL2,Larsen_B_Remnant,92.659556069799,94.49572546486336,95.25690549004857,112.87455514814812,113.94391551201242,114.0739117595793,0.9805687570931962,1.008055179441608,0.972733216484571,94.13739567490364,113.6036750175976,255.0,0.1662352824530034,0.3204239784554076,-0.2205635325875201,0.7894595537529778,41.894927098952515,68.8268651872779,285.0986671312232,208424,0.1420238659841584,1126,639.976833976834,1298,1,1125,6156.10715671891,35.44562196882877,0.4912477715945809,0.321875269433321,0.7603430004345021,0.104377411295086,20.371436183841126,7.597168559851706,23.323050696673203,34.75870978719476,43.11327384104048,2.5624209566828524,1.536377614411143,489117,33.32931296711204,5058.495054496476,0.7682570207268682,0.6588246710936742,0.4443062827225131,388.9433600946855,248.97878900879812,0.4073094587971611,480.5869789365149,1194.0905456305368,382,280,106960,72133.0,50384.0,0,255,6.0,255,0.0,240.0,0.5568027347835667,-1.5840684175162107,0,255,7.0,255,0.0,245.0,0.5403069934584757,-1.6057997853318209,0,255,9.0,255,0.0,246.0,0.5328385254344529,-1.6152386318778391,23.8399162841607,41.55892972954155,274.6727851260275,0.1582725184830195,1.5535033099674838,retreating
Shackleton_Front_2019-11-14_S2_RAW,2019-11-14,9.173491,SENTINEL2,Shackleton_Front,249.27693629449877,249.11264483270335,250.33815609509784,32.79031727535196,32.52906453619572,32.01352910066657,1.000659506713542,1.0049195064470413,0.9957608547683978,249.57591240743344,32.43654705546935,255.0,0.0203722799169634,0.1188714009518864,-0.6491543507282206,0.9594259548196435,0.656877611471206,5.366992712898596,280.0690639030944,240216,0.2181604180554319,905,647.6678445229682,1211,1,904,31.335386428686935,0.5450944819877916,0.8185879387541503,0.4893700075513541,0.9848404531020356,0.2394900852606828,22.639874016663367,5.811829024089267,0.47044631607853,0.5684532983780365,0.6453820710717993,0.8483040186106292,0.5858305297550139,1082327,98.29524710788684,4273.149278298667,0.6657092045874758,0.9942065009911504,0.9829524710788684,1385.76219539849,1034.0713635237937,1.5015256504951433,459.68974164000343,597.12863118078,907,1214,1101098,1088634.0,1082327.0,0,255,254.0,255,253.0,255.0,-7.432340757337896,53.40424682706523,0,255,254.0,255,252.0,255.0,-7.421954054294862,53.32647078068428,0,255,255.0,255,255.0,255.0,-7.448299362103627,53.62839289413379,0.4628310797646934,2.9166226488500073,177.49945226832548,0.2226348004481846,1.73311478577905,retreating
Larsen_C_South_2021-11-23_S2_RAW,2021-11-23,1.953753,SENTINEL2,Larsen_C_South,104.34125352879995,111.42572772131408,112.76271997163929,109.75726031980425,113.8831253433968,111.23858730832228,0.9364197628547092,1.0119989546181645,0.9253169270389194,109.50990040725112,111.60762221439428,255.0,0.3946839335754377,0.3601641997749154,-0.4712706560300003,0.9587993869076634,28.8458906512991,53.620121090292024,272.98822217166156,223290,0.1455116792526112,1157,699.296577946768,1321,1,1156,3572.0692913516104,25.353967939921603,0.3891656234946428,0.133644013416064,0.8565410448584997,0.0179410105537487,19.612460867139863,8.098283852310479,15.681704458615789,22.952458618779083,28.44257825982873,3.2905611880991645,1.880272460213271,663979,43.26960422700056,45112.00505591695,0.822371290099055,0.5849990200074792,0.4270247354289531,1340.5199601138436,762.6904319662867,-0.5477133573010502,710.2725196707968,984.3249710179484,1159,983,1139297,831639.0,558351.0,0,255,26.0,255,2.0,233.0,0.270754007080794,-1.833425623145537,0,255,30.0,255,5.0,245.0,0.259679261859127,-1.8437357228828448,0,255,32.0,255,9.0,241.0,0.2617479293193132,-1.8415994839210168,16.50783425106332,31.500192619285567,252.23143032628673,0.137666207007532,1.7363894951976802,stable
